Wall time,Step,Value
1637668948.7554774,0,0.6375545859336853
1637668979.5499713,1,0.6397379636764526
1637669010.4210606,2,0.6724891066551208
1637669041.0718186,3,0.663755476474762
1637669071.6782644,4,0.6943231225013733
1637669102.3507352,5,0.6746724843978882
1637669133.0155573,6,0.7292576432228088
1637669163.9656532,7,0.7248908281326294
1637669194.6687372,8,0.7401746511459351
1637669225.3777888,9,0.7292576432228088
1637669256.134255,10,0.7161571979522705
1637669287.0173965,11,0.7445414662361145
1637669318.0865536,12,0.7729257345199585
1637669349.1612575,13,0.7445414662361145
1637669380.1610606,14,0.7423580884933472
1637669411.2522204,15,0.751091718673706
1637669442.1675656,16,0.7707423567771912
1637669473.2067163,17,0.7860261797904968
1637669505.1189678,18,0.748908281326294
1637669536.1167073,19,0.7685589790344238
1637669567.5050066,20,0.7707423567771912
1637669598.5240262,21,0.7838428020477295
1637669629.502802,22,0.7685589790344238
1637669660.8456128,23,0.7554585337638855
1637669692.3573987,24,0.7882096171379089
1637669723.65912,25,0.8165938854217529
1637669754.8071043,26,0.8122270703315735
1637669786.1464655,27,0.7860261797904968
1637669817.237545,28,0.8034934401512146
1637669849.0339348,29,0.8013100624084473
1637669880.741017,30,0.7969432473182678
1637669911.8698792,31,0.8100436925888062
1637669943.2399175,32,0.7838428020477295
1637669974.6759155,33,0.8318777084350586
1637670005.8835628,34,0.8122270703315735
1637670037.116123,35,0.8209607005119324
1637670068.0737994,36,0.8427947759628296
1637670098.8026118,37,0.8209607005119324
1637670129.4719803,38,0.8253275156021118
1637670160.201508,39,0.8406113386154175
1637670190.8759632,40,0.8275108933448792
1637670221.6731613,41,0.7816593647003174
1637670252.2900298,42,0.8253275156021118
1637670283.6159167,43,0.8275108933448792
1637670314.6574457,44,0.8318777084350586
1637670346.2963078,45,0.8406113386154175
1637670377.6529434,46,0.8209607005119324
1637670409.249486,47,0.8318777084350586
1637670440.4254813,48,0.8449781537055969
1637670471.3676305,49,0.8296943306922913
1637670502.5699189,50,0.8602620363235474
1637670534.869603,51,0.8449781537055969
1637670566.5724409,52,0.847161591053009
1637670597.775661,53,0.8406113386154175
1637670629.2096093,54,0.8558952212333679
1637670660.6427648,55,0.847161591053009
1637670692.7182517,56,0.8668122291564941
1637670723.934282,57,0.8624454140663147
1637670755.517968,58,0.8340611457824707
1637670786.8589928,59,0.8318777084350586
